transaction_id,purchase_date,customer_id,gender,age,product_category,quantity,price_per_unit,order_value,phone_number,created_at
1026,2023-08-20,CUST566,Female,64,Beauty,3,385,1155,+6282187792052,2023-01-01
1027,2023-10-18,CUST566,Female,64,Clothing,3,136,408,+6282187792052,2023-01-01
1028,2023-06-09,CUST304,Female,37,Clothing,2,79,158,+6282187792052,2023-01-01
1029,2023-12-29,CUST983,Female,29,Beauty,3,145,435,+6282187792052,2023-01-01
1030,2023-01-22,CUST854,Male,29,Beauty,5,124,620,+6282187792052,2023-01-01
1031,2023-06-08,CUST856,Male,54,Beauty,2,460,920,+6282187792052,2023-01-01
1032,2023-10-14,CUST662,Male,48,Beauty,3,283,849,+6282187792052,2023-01-01
1033,2023-06-02,CUST997,Male,52,Clothing,3,439,1317,+6282187792052,2023-01-01
1034,2023-01-09,CUST815,Female,51,Beauty,2,91,182,+6282187792052,2023-01-01
1035,2023-09-12,CUST107,Female,21,Beauty,4,388,1552,+6282187792052,2023-01-01
1036,2023-07-02,CUST462,Male,63,Electronics,5,89,445,+6282187792052,2023-01-01
1037,2023-06-30,CUST939,Female,46,Beauty,4,254,1016,+6282187792052,2023-01-01
1038,2023-04-21,CUST447,Male,22,Beauty,2,197,394,+6282187792052,2023-01-01
1039,2023-12-17,CUST684,Female,28,Clothing,2,627,1254,+6282187792052,2023-01-01
1040,2023-12-18,CUST088,Male,56,Clothing,2,162,324,+6282187792052,2023-01-01
1041,2023-06-16,CUST367,Female,57,Electronics,4,253,1012,+6282187792052,2023-01-01
1042,2023-10-12,CUST266,Female,19,Electronics,2,485,970,+6282187792052,2023-01-01
1043,2023-09-26,CUST262,Female,32,Electronics,3,397,1191,+6282187792052,2023-01-01
1044,2023-11-26,CUST273,Female,22,Beauty,3,57,171,+6282187792052,2023-01-01
1045,2023-09-21,CUST128,Male,25,Clothing,2,719,1438,+6282187792052,2023-01-01
1046,2023-03-06,CUST306,Male,54,Electronics,3,294,882,+6282187792052,2023-01-01
1047,2023-06-29,CUST464,Male,38,Electronics,4,19,76,+6282187792052,2023-01-01
1048,2023-08-17,CUST720,Female,56,Clothing,2,460,920,+6282187792052,2023-01-01
1049,2023-08-18,CUST141,Female,22,Clothing,4,140,560,+6282187792052,2023-01-01
1050,2023-01-16,CUST085,Male,31,Electronics,4,214,856,+6282187792052,2023-01-01
1051,2023-08-30,CUST180,Male,41,Clothing,2,229,458,+6282187792052,2023-01-01
1052,2023-08-03,CUST145,Female,39,Electronics,1,60,60,+6282187792052,2023-01-01
1053,2023-12-28,CUST794,Female,60,Beauty,5,157,785,+6282187792052,2023-01-01
1054,2023-08-04,CUST582,Male,35,Clothing,4,379,1516,+6282187792052,2023-01-01
1055,2023-06-02,CUST295,Female,27,Beauty,5,84,420,+6282187792052,2023-01-01
1056,2023-01-31,CUST483,Male,55,Clothing,1,794,794,+6282187792052,2023-01-01
1057,2023-06-11,CUST276,Female,21,Clothing,3,688,2064,+6282187792052,2023-01-01
1058,2023-06-22,CUST938,Male,49,Beauty,3,290,870,+6282187792052,2023-01-01
1059,2023-07-18,CUST808,Male,33,Beauty,2,478,956,+6282187792052,2023-01-01
1060,2023-01-08,CUST521,Female,47,Electronics,2,225,450,+6282187792052,2023-01-01
1061,2023-07-18,CUST364,Female,19,Electronics,5,14,70,+6282187792052,2023-01-01
1062,2023-02-09,CUST141,Female,22,Beauty,2,282,564,+6282187792052,2023-01-01
1063,2023-03-31,CUST666,Male,51,Electronics,2,68,136,+6282187792052,2023-01-01
1064,2023-10-08,CUST660,Female,38,Electronics,5,366,1830,+6282187792052,2023-01-01
1065,2023-12-22,CUST321,Female,26,Beauty,5,311,1555,+6282187792052,2023-01-01
1066,2023-07-22,CUST231,Female,23,Beauty,1,28,28,+6282187792052,2023-01-01
1067,2023-06-17,CUST547,Male,63,Clothing,5,344,1720,+6282187792052,2023-01-01
1068,2023-12-14,CUST809,Female,62,Electronics,2,165,330,+6282187792052,2023-01-01
1069,2023-11-27,CUST635,Female,63,Beauty,3,315,945,+6282187792052,2023-01-01
1070,2023-03-02,CUST256,Male,23,Electronics,1,469,469,+6282187792052,2023-01-01
1071,2023-12-20,CUST534,Male,45,Beauty,3,156,468,+6282187792052,2023-01-01
1072,2023-10-01,CUST993,Female,48,Beauty,1,447,447,+6282187792052,2023-01-01
1073,2023-02-12,CUST846,Male,42,Electronics,5,119,595,+6282187792052,2023-01-01
1074,2023-10-09,CUST519,Female,36,Clothing,1,350,350,+6282187792052,2023-01-01
1075,2023-11-20,CUST336,Female,52,Clothing,2,440,880,+6282187792052,2023-01-01
1076,2023-04-06,CUST095,Female,32,Electronics,2,376,752,+6282187792052,2023-01-01
1077,2023-01-12,CUST006,Female,45,Electronics,2,475,950,+6282187792052,2023-01-01
1078,2023-02-25,CUST123,Female,40,Beauty,5,418,2090,+6282187792052,2023-01-01
1079,2023-09-20,CUST747,Male,23,Beauty,3,190,570,+6282187792052,2023-01-01
1080,2023-04-24,CUST875,Female,51,Beauty,2,106,212,+6282187792052,2023-01-01
1081,2023-07-02,CUST999,Female,36,Electronics,5,167,835,+6282187792052,2023-01-01
1082,2023-01-06,CUST501,Male,39,Clothing,5,186,930,+6282187792052,2023-01-01
1083,2023-01-07,CUST175,Female,31,Beauty,1,147,147,+6282187792052,2023-01-01
1084,2023-07-04,CUST678,Female,60,Electronics,2,69,138,+6282187792052,2023-01-01
1085,2023-06-02,CUST928,Female,35,Electronics,3,386,1158,+6282187792052,2023-01-01
1086,2023-09-19,CUST200,Male,27,Electronics,1,404,404,+6282187792052,2023-01-01
1087,2023-06-08,CUST085,Male,31,Electronics,1,415,415,+6282187792052,2023-01-01
1088,2023-05-26,CUST124,Male,33,Clothing,1,932,932,+6282187792052,2023-01-01
1089,2023-07-05,CUST974,Male,47,Beauty,3,74,222,+6282187792052,2023-01-01
1090,2023-04-15,CUST663,Male,23,Beauty,3,479,1437,+6282187792052,2023-01-01
1091,2023-08-06,CUST961,Male,53,Electronics,1,255,255,+6282187792052,2023-01-01
1092,2023-02-08,CUST556,Female,18,Beauty,5,321,1605,+6282187792052,2023-01-01
1093,2023-01-03,CUST724,Male,61,Beauty,3,377,1131,+6282187792052,2023-01-01
1094,2023-12-07,CUST967,Male,62,Beauty,1,302,302,+6282187792052,2023-01-01
1095,2023-08-20,CUST739,Male,36,Electronics,3,222,666,+6282187792052,2023-01-01
1096,2023-02-09,CUST785,Female,31,Electronics,4,18,72,+6282187792052,2023-01-01
1097,2023-06-18,CUST288,Male,28,Electronics,4,133,532,+6282187792052,2023-01-01
1098,2023-08-10,CUST233,Female,51,Clothing,4,554,2216,+6282187792052,2023-01-01
1099,2023-04-16,CUST934,Male,30,Electronics,4,379,1516,+6282187792052,2023-01-01
1100,2023-06-05,CUST413,Female,44,Beauty,5,193,965,+6282187792052,2023-01-01
1101,2023-04-11,CUST114,Female,22,Clothing,5,965,4825,+6282187792052,2023-01-01
1102,2023-03-28,CUST454,Female,46,Clothing,2,285,570,+6282187792052,2023-01-01
1103,2023-12-17,CUST995,Female,41,Electronics,5,422,2110,+6282187792052,2023-01-01
1104,2023-08-05,CUST106,Female,46,Electronics,3,42,126,+6282187792052,2023-01-01
1105,2023-04-27,CUST358,Female,32,Beauty,5,104,520,+6282187792052,2023-01-01
1106,2023-12-03,CUST311,Female,32,Electronics,5,80,400,+6282187792052,2023-01-01
1107,2023-07-30,CUST599,Female,28,Beauty,2,86,172,+6282187792052,2023-01-01
1108,2023-01-08,CUST154,Male,51,Clothing,3,159,477,+6282187792052,2023-01-01
1109,2023-10-31,CUST710,Female,26,Beauty,1,105,105,+6282187792052,2023-01-01
1110,2023-09-06,CUST054,Female,38,Clothing,3,612,1836,+6282187792052,2023-01-01
1111,2023-12-26,CUST804,Male,42,Clothing,2,837,1674,+6282187792052,2023-01-01
1112,2023-11-07,CUST505,Male,24,Electronics,4,439,1756,+6282187792052,2023-01-01
1113,2023-11-21,CUST537,Female,21,Beauty,1,252,252,+6282187792052,2023-01-01
1114,2023-07-28,CUST237,Female,50,Beauty,4,132,528,+6282187792052,2023-01-01
1115,2023-01-03,CUST949,Female,41,Clothing,1,318,318,+6282187792052,2023-01-01
1116,2023-02-07,CUST374,Female,59,Electronics,5,267,1335,+6282187792052,2023-01-01
1117,2023-05-28,CUST094,Female,47,Electronics,1,62,62,+6282187792052,2023-01-01
1118,2023-11-04,CUST925,Male,25,Electronics,5,58,290,+6282187792052,2023-01-01
1119,2023-04-28,CUST801,Male,21,Electronics,5,127,635,+6282187792052,2023-01-01
1120,2023-08-23,CUST803,Male,39,Clothing,4,791,3164,+6282187792052,2023-01-01
1121,2023-10-29,CUST617,Male,34,Electronics,1,372,372,+6282187792052,2023-01-01
1122,2023-11-10,CUST537,Female,21,Beauty,5,262,1310,+6282187792052,2023-01-01
1123,2023-09-08,CUST834,Female,56,Clothing,2,795,1590,+6282187792052,2023-01-01
1124,2023-02-21,CUST640,Female,51,Beauty,1,140,140,+6282187792052,2023-01-01
1125,2023-08-09,CUST434,Female,43,Clothing,3,207,621,+6282187792052,2023-01-01
1126,2023-05-14,CUST233,Female,51,Clothing,3,399,1197,+6282187792052,2023-01-01
1127,2023-03-08,CUST737,Female,33,Beauty,2,223,446,+6282187792052,2023-01-01
1128,2023-12-13,CUST686,Female,28,Beauty,4,155,620,+6282187792052,2023-01-01
1129,2023-10-09,CUST671,Male,62,Electronics,3,429,1287,+6282187792052,2023-01-01
1130,2023-11-06,CUST329,Female,46,Clothing,5,559,2795,+6282187792052,2023-01-01
1131,2023-07-21,CUST490,Male,34,Clothing,5,242,1210,+6282187792052,2023-01-01
1132,2023-04-16,CUST533,Male,19,Electronics,1,320,320,+6282187792052,2023-01-01
1133,2023-08-07,CUST177,Male,45,Electronics,2,27,54,+6282187792052,2023-01-01
1134,2023-02-18,CUST695,Female,22,Clothing,5,868,4340,+6282187792052,2023-01-01
1135,2023-08-15,CUST953,Male,45,Clothing,1,655,655,+6282187792052,2023-01-01
1136,2023-12-08,CUST726,Male,47,Clothing,3,130,390,+6282187792052,2023-01-01
1137,2023-03-03,CUST724,Male,61,Beauty,5,481,2405,+6282187792052,2023-01-01
1138,2023-10-13,CUST801,Male,21,Clothing,3,614,1842,+6282187792052,2023-01-01
1139,2023-02-02,CUST997,Male,52,Electronics,5,467,2335,+6282187792052,2023-01-01
1140,2023-02-04,CUST254,Male,41,Electronics,1,299,299,+6282187792052,2023-01-01
1141,2023-02-17,CUST521,Female,47,Clothing,1,209,209,+6282187792052,2023-01-01
1142,2023-06-20,CUST565,Female,45,Beauty,3,291,873,+6282187792052,2023-01-01
1143,2023-12-02,CUST680,Female,53,Clothing,4,742,2968,+6282187792052,2023-01-01
1144,2023-08-07,CUST800,Male,32,Clothing,2,518,1036,+6282187792052,2023-01-01
1145,2023-10-14,CUST140,Male,38,Electronics,1,424,424,+6282187792052,2023-01-01
1146,2023-08-29,CUST118,Female,30,Electronics,3,53,159,+6282187792052,2023-01-01
1147,2023-03-18,CUST729,Male,29,Clothing,4,926,3704,+6282187792052,2023-01-01
1148,2023-11-24,CUST672,Female,34,Electronics,4,173,692,+6282187792052,2023-01-01
1149,2023-10-18,CUST818,Male,30,Electronics,2,321,642,+6282187792052,2023-01-01
1150,2023-02-27,CUST365,Male,31,Clothing,2,349,698,+6282187792052,2023-01-01
1151,2023-07-22,CUST962,Male,44,Beauty,5,52,260,+6282187792052,2023-01-01
1152,2023-09-24,CUST438,Female,42,Electronics,1,198,198,+6282187792052,2023-01-01
1153,2023-05-12,CUST176,Female,43,Clothing,5,952,4760,+6282187792052,2023-01-01
1154,2023-05-18,CUST781,Male,35,Clothing,1,505,505,+6282187792052,2023-01-01
1155,2023-11-05,CUST652,Female,34,Electronics,4,12,48,+6282187792052,2023-01-01
1156,2023-11-07,CUST952,Female,57,Clothing,2,162,324,+6282187792052,2023-01-01
1157,2023-06-24,CUST878,Female,20,Clothing,1,166,166,+6282187792052,2023-01-01
1158,2023-01-05,CUST589,Female,36,Beauty,3,346,1038,+6282187792052,2023-01-01
1159,2023-06-07,CUST096,Female,44,Clothing,5,737,3685,+6282187792052,2023-01-01
1160,2023-06-11,CUST296,Female,22,Electronics,2,235,470,+6282187792052,2023-01-01
1161,2023-09-27,CUST013,Male,22,Beauty,5,263,1315,+6282187792052,2023-01-01
1162,2023-12-30,CUST782,Male,59,Clothing,2,155,310,+6282187792052,2023-01-01
1163,2023-10-11,CUST045,Female,55,Electronics,2,346,692,+6282187792052,2023-01-01
1164,2023-12-31,CUST837,Male,18,Beauty,4,62,248,+6282187792052,2023-01-01
1165,2023-08-16,CUST024,Female,49,Clothing,4,179,716,+6282187792052,2023-01-01
1166,2023-01-11,CUST091,Female,55,Electronics,5,450,2250,+6282187792052,2023-01-01
1167,2023-11-08,CUST246,Female,48,Beauty,1,232,232,+6282187792052,2023-01-01
1168,2023-11-29,CUST777,Male,48,Electronics,1,107,107,+6282187792052,2023-01-01
1169,2023-01-02,CUST289,Male,53,Clothing,1,914,914,+6282187792052,2023-01-01
1170,2023-08-10,CUST006,Female,45,Beauty,5,35,175,+6282187792052,2023-01-01
1171,2023-04-16,CUST981,Female,30,Electronics,2,482,964,+6282187792052,2023-01-01
1172,2023-10-20,CUST850,Female,26,Beauty,4,38,152,+6282187792052,2023-01-01
1173,2023-11-05,CUST969,Female,40,Electronics,4,69,276,+6282187792052,2023-01-01
1174,2023-01-15,CUST699,Female,37,Electronics,3,421,1263,+6282187792052,2023-01-01
1175,2023-09-12,CUST457,Female,58,Beauty,1,65,65,+6282187792052,2023-01-01
1176,2023-08-18,CUST505,Male,24,Clothing,3,758,2274,+6282187792052,2023-01-01
1177,2023-10-24,CUST087,Female,28,Electronics,1,230,230,+6282187792052,2023-01-01
1178,2023-04-09,CUST735,Female,64,Beauty,1,104,104,+6282187792052,2023-01-01
1179,2023-10-01,CUST100,Male,41,Electronics,5,266,1330,+6282187792052,2023-01-01
1180,2023-08-13,CUST612,Female,61,Clothing,1,101,101,+6282187792052,2023-01-01
1181,2023-06-17,CUST005,Male,30,Beauty,5,117,585,+6282187792052,2023-01-01
1182,2023-02-03,CUST710,Female,26,Clothing,2,214,428,+6282187792052,2023-01-01
1183,2023-08-05,CUST771,Male,24,Beauty,5,194,970,+6282187792052,2023-01-01
1184,2023-08-21,CUST459,Male,28,Clothing,2,795,1590,+6282187792052,2023-01-01
1185,2023-04-01,CUST873,Female,27,Clothing,1,474,474,+6282187792052,2023-01-01
1186,2023-07-30,CUST947,Male,50,Clothing,3,336,1008,+6282187792052,2023-01-01
1187,2023-06-11,CUST538,Male,18,Electronics,4,136,544,+6282187792052,2023-01-01
1188,2023-07-05,CUST941,Female,57,Beauty,3,82,246,+6282187792052,2023-01-01
1189,2023-02-17,CUST691,Female,51,Clothing,3,918,2754,+6282187792052,2023-01-01
1190,2023-04-12,CUST120,Male,60,Electronics,5,75,375,+6282187792052,2023-01-01
1191,2023-10-14,CUST094,Female,47,Beauty,3,311,933,+6282187792052,2023-01-01
1192,2023-05-31,CUST611,Male,51,Clothing,5,653,3265,+6282187792052,2023-01-01
1193,2023-12-13,CUST154,Male,51,Clothing,2,848,1696,+6282187792052,2023-01-01
1194,2023-01-14,CUST589,Female,36,Clothing,5,351,1755,+6282187792052,2023-01-01
1195,2023-02-23,CUST299,Male,61,Clothing,3,503,1509,+6282187792052,2023-01-01
1196,2023-07-26,CUST226,Female,61,Beauty,2,291,582,+6282187792052,2023-01-01
1197,2023-08-03,CUST590,Male,36,Electronics,4,278,1112,+6282187792052,2023-01-01
1198,2023-10-15,CUST653,Male,54,Clothing,2,350,700,+6282187792052,2023-01-01
1199,2023-07-13,CUST343,Male,21,Clothing,3,237,711,+6282187792052,2023-01-01
1200,2023-07-07,CUST627,Male,57,Clothing,5,392,1960,+6282187792052,2023-01-01
1201,2023-02-16,CUST809,Female,62,Electronics,5,284,1420,+6282187792052,2023-01-01
1202,2023-07-09,CUST922,Male,41,Electronics,4,257,1028,+6282187792052,2023-01-01
1203,2023-07-09,CUST269,Male,25,Electronics,2,130,260,+6282187792052,2023-01-01
1204,2023-02-12,CUST838,Male,47,Clothing,1,519,519,+6282187792052,2023-01-01
1205,2023-10-27,CUST056,Female,26,Beauty,5,436,2180,+6282187792052,2023-01-01
1206,2023-05-02,CUST056,Female,26,Beauty,3,147,441,+6282187792052,2023-01-01
1207,2023-01-25,CUST488,Female,51,Beauty,2,368,736,+6282187792052,2023-01-01
1208,2023-10-29,CUST743,Female,34,Electronics,3,17,51,+6282187792052,2023-01-01
1209,2023-09-16,CUST707,Female,26,Electronics,2,213,426,+6282187792052,2023-01-01
1210,2023-02-13,CUST154,Male,51,Beauty,4,305,1220,+6282187792052,2023-01-01
1211,2023-01-28,CUST509,Female,37,Clothing,5,527,2635,+6282187792052,2023-01-01
1212,2023-04-24,CUST996,Male,62,Clothing,3,784,2352,+6282187792052,2023-01-01
1213,2023-10-02,CUST771,Male,24,Electronics,4,80,320,+6282187792052,2023-01-01
1214,2023-01-04,CUST388,Male,50,Electronics,2,324,648,+6282187792052,2023-01-01
1215,2023-06-20,CUST675,Female,45,Beauty,3,381,1143,+6282187792052,2023-01-01
1216,2023-11-02,CUST164,Female,47,Electronics,3,91,273,+6282187792052,2023-01-01
1217,2023-03-15,CUST921,Male,51,Electronics,3,480,1440,+6282187792052,2023-01-01
1218,2023-02-21,CUST840,Male,62,Electronics,4,496,1984,+6282187792052,2023-01-01
1219,2023-04-30,CUST503,Male,45,Clothing,2,851,1702,+6282187792052,2023-01-01
1220,2023-06-08,CUST081,Male,40,Electronics,1,380,380,+6282187792052,2023-01-01
1221,2023-04-22,CUST480,Female,42,Clothing,1,923,923,+6282187792052,2023-01-01
1222,2023-01-17,CUST181,Male,19,Beauty,5,455,2275,+6282187792052,2023-01-01
1223,2023-03-12,CUST633,Male,39,Beauty,2,104,208,+6282187792052,2023-01-01
1224,2023-06-30,CUST491,Female,60,Electronics,4,297,1188,+6282187792052,2023-01-01
1225,2023-11-03,CUST014,Male,64,Beauty,2,142,284,+6282187792052,2023-01-01
1226,2023-08-25,CUST844,Male,35,Electronics,3,323,969,+6282187792052,2023-01-01
1227,2023-08-13,CUST407,Female,46,Electronics,4,400,1600,+6282187792052,2023-01-01
1228,2023-07-16,CUST059,Male,62,Electronics,4,190,760,+6282187792052,2023-01-01
1229,2023-05-01,CUST882,Female,64,Clothing,5,935,4675,+6282187792052,2023-01-01
1230,2023-11-07,CUST483,Male,55,Clothing,4,780,3120,+6282187792052,2023-01-01
1231,2023-04-22,CUST370,Male,23,Clothing,5,459,2295,+6282187792052,2023-01-01
1232,2023-05-05,CUST588,Male,38,Beauty,2,427,854,+6282187792052,2023-01-01
1233,2023-07-08,CUST583,Female,24,Clothing,3,856,2568,+6282187792052,2023-01-01
1234,2023-12-01,CUST105,Female,22,Beauty,5,205,1025,+6282187792052,2023-01-01
1235,2023-01-04,CUST629,Male,62,Clothing,1,422,422,+6282187792052,2023-01-01
1236,2023-01-10,CUST339,Female,22,Beauty,2,104,208,+6282187792052,2023-01-01
1237,2023-06-03,CUST608,Female,55,Electronics,3,349,1047,+6282187792052,2023-01-01
1238,2023-01-03,CUST308,Female,34,Beauty,3,303,909,+6282187792052,2023-01-01
1239,2023-07-11,CUST416,Male,53,Beauty,4,93,372,+6282187792052,2023-01-01
1240,2023-08-15,CUST634,Male,60,Electronics,5,492,2460,+6282187792052,2023-01-01
1241,2023-08-26,CUST880,Male,22,Clothing,4,986,3944,+6282187792052,2023-01-01
1242,2023-12-18,CUST904,Male,28,Clothing,2,735,1470,+6282187792052,2023-01-01
1243,2023-01-28,CUST624,Female,34,Electronics,5,236,1180,+6282187792052,2023-01-01
1244,2023-06-10,CUST115,Male,51,Clothing,5,746,3730,+6282187792052,2023-01-01
1245,2023-06-02,CUST650,Male,55,Clothing,4,964,3856,+6282187792052,2023-01-01
1246,2023-04-16,CUST970,Male,59,Beauty,1,493,493,+6282187792052,2023-01-01
1247,2023-08-21,CUST822,Female,52,Electronics,4,486,1944,+6282187792052,2023-01-01
1248,2023-01-15,CUST347,Male,42,Beauty,2,70,140,+6282187792052,2023-01-01
1249,2023-11-16,CUST509,Female,37,Electronics,3,482,1446,+6282187792052,2023-01-01
1250,2023-12-23,CUST986,Female,49,Electronics,2,238,476,+6282187792052,2023-01-01
1251,2023-08-26,CUST242,Male,21,Clothing,4,120,480,+6282187792052,2023-01-01
1252,2023-10-20,CUST085,Male,31,Beauty,3,282,846,+6282187792052,2023-01-01
1253,2023-03-29,CUST267,Female,32,Electronics,5,228,1140,+6282187792052,2023-01-01
1254,2023-01-18,CUST037,Female,18,Beauty,5,192,960,+6282187792052,2023-01-01
1255,2023-10-06,CUST369,Male,23,Beauty,4,467,1868,+6282187792052,2023-01-01
1256,2023-11-12,CUST714,Female,18,Clothing,1,785,785,+6282187792052,2023-01-01
1257,2023-05-20,CUST740,Female,25,Electronics,5,203,1015,+6282187792052,2023-01-01
1258,2023-08-15,CUST049,Female,54,Electronics,1,125,125,+6282187792052,2023-01-01
1259,2023-12-14,CUST234,Female,62,Electronics,1,227,227,+6282187792052,2023-01-01
1260,2023-01-11,CUST515,Female,49,Beauty,3,342,1026,+6282187792052,2023-01-01
1261,2023-08-11,CUST760,Male,27,Clothing,5,715,3575,+6282187792052,2023-01-01
1262,2023-11-08,CUST672,Female,34,Beauty,3,126,378,+6282187792052,2023-01-01
1263,2023-11-26,CUST525,Female,47,Clothing,5,791,3955,+6282187792052,2023-01-01
1264,2023-05-25,CUST299,Male,61,Electronics,3,299,897,+6282187792052,2023-01-01
1265,2023-11-13,CUST115,Male,51,Beauty,5,279,1395,+6282187792052,2023-01-01
1266,2023-05-05,CUST188,Male,40,Electronics,4,51,204,+6282187792052,2023-01-01
1267,2023-07-14,CUST450,Female,59,Electronics,5,218,1090,+6282187792052,2023-01-01
1268,2023-05-29,CUST999,Female,36,Clothing,4,331,1324,+6282187792052,2023-01-01
1269,2023-03-10,CUST535,Male,47,Beauty,3,68,204,+6282187792052,2023-01-01
1270,2023-08-06,CUST998,Female,23,Electronics,4,354,1416,+6282187792052,2023-01-01
1271,2023-03-22,CUST061,Male,21,Clothing,5,521,2605,+6282187792052,2023-01-01
1272,2023-05-14,CUST497,Male,41,Clothing,1,177,177,+6282187792052,2023-01-01
1273,2023-07-22,CUST083,Male,54,Beauty,2,182,364,+6282187792052,2023-01-01
1274,2023-08-20,CUST018,Female,47,Beauty,5,232,1160,+6282187792052,2023-01-01
1275,2023-11-20,CUST881,Male,22,Clothing,3,477,1431,+6282187792052,2023-01-01
1276,2023-07-17,CUST960,Male,59,Electronics,3,379,1137,+6282187792052,2023-01-01
1277,2023-05-22,CUST981,Female,30,Beauty,5,180,900,+6282187792052,2023-01-01
1278,2023-11-28,CUST236,Female,54,Clothing,5,359,1795,+6282187792052,2023-01-01
1279,2023-03-20,CUST307,Female,26,Clothing,4,985,3940,+6282187792052,2023-01-01
1280,2023-04-20,CUST591,Male,53,Clothing,1,671,671,+6282187792052,2023-01-01
1281,2023-03-06,CUST855,Male,54,Beauty,2,157,314,+6282187792052,2023-01-01
1282,2023-04-14,CUST156,Female,43,Clothing,1,881,881,+6282187792052,2023-01-01
1283,2023-08-02,CUST061,Male,21,Clothing,4,288,1152,+6282187792052,2023-01-01
1284,2023-06-23,CUST784,Female,34,Clothing,5,466,2330,+6282187792052,2023-01-01
1285,2023-04-04,CUST950,Male,36,Electronics,4,299,1196,+6282187792052,2023-01-01
1286,2023-10-15,CUST815,Female,51,Electronics,2,453,906,+6282187792052,2023-01-01
1287,2023-04-27,CUST471,Male,32,Beauty,3,94,282,+6282187792052,2023-01-01
1288,2023-12-15,CUST102,Female,47,Clothing,2,670,1340,+6282187792052,2023-01-01
1289,2023-02-20,CUST780,Male,52,Clothing,3,938,2814,+6282187792052,2023-01-01
1290,2023-02-07,CUST036,Male,52,Electronics,4,481,1924,+6282187792052,2023-01-01
1291,2023-07-28,CUST294,Female,23,Beauty,2,35,70,+6282187792052,2023-01-01
